Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (UTC),Year,Month,Day,Time (UTC),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 4:00,2021,6,23,4:00,6.9,,6.7,,98,,0,,,,0,,,,99.2,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 5:00,2021,6,23,5:00,5.9,,5.6,,98,,0,,,,0,,,,99.21,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 6:00,2021,6,23,6:00,5.5,,5,,97,,0,,6,,3,,,,99.23,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 7:00,2021,6,23,7:00,5.1,,5,,99,,0,,4,,4,,,,99.25,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 8:00,2021,6,23,8:00,4.9,,4.5,,97,,0,,5,,8,,,,99.25,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 9:00,2021,6,23,9:00,4.8,,4.4,,98,,0,,5,,7,,,,99.24,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 10:00,2021,6,23,10:00,7.3,,7.3,,100,,0,,6,,6,,,,99.25,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 11:00,2021,6,23,11:00,8.2,,8,,99,,0,,8,,7,,,,99.28,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 12:00,2021,6,23,12:00,9.2,,9,,99,,0,,8,,9,,,,99.33,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 13:00,2021,6,23,13:00,10.4,,10.1,,98,,0,,8,,9,,,,99.36,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 14:00,2021,6,23,14:00,12.5,,11,,91,,0,,8,,11,,,,99.36,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 15:00,2021,6,23,15:00,15.7,,10.4,,71,,0,,15,,13,,,,99.29,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 16:00,2021,6,23,16:00,20.5,,8.6,,47,,0,,21,,20,,,,99.27,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 17:00,2021,6,23,17:00,21.4,,7.9,,42,,0,,21,,20,,,,99.22,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 18:00,2021,6,23,18:00,22.2,,8.1,,40,,0,,22,,18,,,,99.16,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 19:00,2021,6,23,19:00,23,,8.6,,40,,0,,21,,18,,,,99.14,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 20:00,2021,6,23,20:00,23.8,,9,,39,,0,,21,,19,,,,99.07,,25,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 21:00,2021,6,23,21:00,24.1,,10.7,,43,,0,,21,,18,,,,99.04,,26,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 22:00,2021,6,23,22:00,23.5,,11.6,,47,,0,,21,,20,,,,99.02,,26,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-23 23:00,2021,6,23,23:00,22,,13.3,,58,,0,,21,,17,,,,99,,25,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 0:00,2021,6,24,0:00,21,,13.8,,64,,0,,20,,16,,,,99.01,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 1:00,2021,6,24,1:00,19.8,,14.4,,71,,0,,21,,12,,,,98.99,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 2:00,2021,6,24,2:00,19.3,,14.7,,75,,0,,20,,12,,,,99,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 3:00,2021,6,24,3:00,18.6,,14.8,,79,,0,,18,,12,,,,99.01,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 4:00,2021,6,24,4:00,18.5,,14.9,,79,,0,,17,,11,,,,98.97,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 5:00,2021,6,24,5:00,19.1,,14.2,,73,,0,,18,,13,,,,98.97,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 6:00,2021,6,24,6:00,18.9,,13.2,,69,,0,,17,,11,,,,98.96,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 7:00,2021,6,24,7:00,18.6,,12,,66,,0,,19,,9,,,,98.96,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 8:00,2021,6,24,8:00,18.9,,12.3,,66,,0,,18,,12,,,,98.92,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 9:00,2021,6,24,9:00,19.4,,12.5,,64,,0,,20,,15,,,,98.89,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 10:00,2021,6,24,10:00,18.5,,12.5,,68,,0,,18,,16,,,,98.82,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 11:00,2021,6,24,11:00,18.6,,12.8,,69,,0,,19,,17,,,,98.79,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 12:00,2021,6,24,12:00,19.6,,12.8,,65,,0,,20,,26,,,,98.76,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 13:00,2021,6,24,13:00,19.6,,12.9,,65,,0,,19,,17,,,,98.82,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 14:00,2021,6,24,14:00,18.8,,13.2,,70,,0.1,,22,,14,,,,98.85,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 15:00,2021,6,24,15:00,17,,15,,88,,1,,20,,25,,,,98.83,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 16:00,2021,6,24,16:00,16.5,,15.1,,91,,0.7,,20,,14,,,,98.94,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 17:00,2021,6,24,17:00,17.1,,15.3,,89,,0.2,,14,,4,,,,98.87,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 18:00,2021,6,24,18:00,17.6,,16.1,,91,,0,,22,,13,,,,98.96,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 19:00,2021,6,24,19:00,18.2,,16,,87,,0,,18,,7,,,,98.97,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 20:00,2021,6,24,20:00,18.4,,15.5,,83,,0,,21,,15,,,,99,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 21:00,2021,6,24,21:00,18.3,,15.8,,85,,0,,21,,16,,,,99,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 22:00,2021,6,24,22:00,18.8,,16,,84,,0,,20,,12,,,,98.97,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-24 23:00,2021,6,24,23:00,18.9,,16.3,,85,,0,,19,,12,,,,99.03,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 0:00,2021,6,25,0:00,18.8,,16.4,,86,,0,,22,,9,,,,99.04,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 1:00,2021,6,25,1:00,18.4,,16.3,,88,,0,,21,,7,,,,99.06,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 2:00,2021,6,25,2:00,18.4,,16.6,,89,,0,,18,,7,,,,99.09,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 3:00,2021,6,25,3:00,18.5,,16.9,,90,,0,,17,,3,,,,99.09,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 4:00,2021,6,25,4:00,18.5,,17.1,,91,,0,,19,,8,,,,99.1,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 5:00,2021,6,25,5:00,19,,17.2,,90,,0,,23,,10,,,,99.06,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 6:00,2021,6,25,6:00,18.5,,17.1,,92,,0,,22,,7,,,,99.1,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 7:00,2021,6,25,7:00,18,,17.1,,94,,0,,15,,11,,,,99.09,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 8:00,2021,6,25,8:00,17.2,,17,,99,,0,,14,,10,,,,98.99,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 9:00,2021,6,25,9:00,17.3,,17.2,,100,,0.3,,16,,12,,,,98.94,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 10:00,2021,6,25,10:00,17.6,,17.6,,100,,0.8,,6,,6,,,,99.01,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 11:00,2021,6,25,11:00,17.8,,17.7,,100,,0.1,,15,,7,,,,99,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 12:00,2021,6,25,12:00,18.1,,18.1,,100,,0,,17,,7,,,,99,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 13:00,2021,6,25,13:00,18.6,,18.5,,99,,0,,17,,10,,,,98.99,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 14:00,2021,6,25,14:00,18.7,,18.4,,98,,0,,20,,6,,,,99.04,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 15:00,2021,6,25,15:00,17.3,,16.9,,98,,0,,30,,7,,,,99.02,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 16:00,2021,6,25,16:00,17.3,,17,,99,,0,,31,,7,,,,99.03,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 17:00,2021,6,25,17:00,17.9,,17.5,,98,,0,,30,,5,,,,99,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 18:00,2021,6,25,18:00,16.8,,16.5,,98,,0,,29,,7,,,,98.97,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 19:00,2021,6,25,19:00,17.6,,17.4,,99,,0,,29,,7,,,,98.97,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 20:00,2021,6,25,20:00,18.3,,17.7,,96,,0,,31,,7,,,,98.93,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 21:00,2021,6,25,21:00,19.1,,17.6,,91,,0,,29,,10,,,,98.89,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 22:00,2021,6,25,22:00,18.5,,17,,91,,0,,28,,6,,,,98.91,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-25 23:00,2021,6,25,23:00,19.2,,17.4,,90,,0,,30,,7,,,,98.92,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 0:00,2021,6,26,0:00,17.9,,16.7,,93,,0,,32,,5,,,,98.92,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 1:00,2021,6,26,1:00,15.5,,15.1,,97,,0,,29,,4,,,,98.9,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 2:00,2021,6,26,2:00,14.8,,14.6,,98,,0,,30,,9,,,,98.93,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 3:00,2021,6,26,3:00,13.9,,13.8,,99,,0,,29,,5,,,,98.99,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 4:00,2021,6,26,4:00,13.6,,13.6,,100,,0,,31,,5,,,,98.97,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 5:00,2021,6,26,5:00,13.6,,13.6,,100,,0,,30,,4,,,,98.97,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 6:00,2021,6,26,6:00,13.7,,13.7,,100,,0,,30,,6,,,,98.92,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 7:00,2021,6,26,7:00,13.9,,13.9,,100,,0,,30,,9,,,,98.95,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 8:00,2021,6,26,8:00,13.6,,13.6,,100,,0,,30,,7,,,,98.94,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 9:00,2021,6,26,9:00,13.2,,13.2,,100,,0,,30,,9,,,,98.91,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 10:00,2021,6,26,10:00,13.1,,13.1,,100,,0,,30,,7,,,,98.89,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 11:00,2021,6,26,11:00,13.1,,13.1,,100,,0,,30,,9,,,,98.91,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 12:00,2021,6,26,12:00,13.1,,13.1,,100,,0,,31,,7,,,,98.93,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 13:00,2021,6,26,13:00,13.6,,13.6,,100,,0,,29,,5,,,,98.95,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 14:00,2021,6,26,14:00,14.1,,13.7,,98,,0,,30,,3,,,,98.92,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 15:00,2021,6,26,15:00,15.5,,14.7,,95,,0,,30,,3,,,,98.92,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 16:00,2021,6,26,16:00,17.4,,15.9,,91,,0,,0,,1,,,,98.92,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 17:00,2021,6,26,17:00,17.3,,15.7,,90,,0,,20,,4,,,,98.85,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 18:00,2021,6,26,18:00,18.1,,15.7,,86,,0,,25,,5,,,,98.85,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 19:00,2021,6,26,19:00,19.6,,17.6,,88,,0,,34,,2,,,,98.79,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 20:00,2021,6,26,20:00,19.8,,18.8,,94,,0,,9,,7,,,,98.77,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 21:00,2021,6,26,21:00,19.9,,19.3,,97,,0.4,,8,,6,,,,98.72,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 22:00,2021,6,26,22:00,20,,19.5,,97,,0.3,,11,,12,,,,98.65,,27,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-26 23:00,2021,6,26,23:00,19.9,,19.4,,97,,0.3,,11,,8,,,,98.62,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 0:00,2021,6,27,0:00,17.5,,17.3,,98,,0.2,,28,,4,,,,98.62,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 1:00,2021,6,27,1:00,16.1,,16,,100,,0,,31,,8,,,,98.57,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 2:00,2021,6,27,2:00,15.7,,15.6,,100,,0,,30,,6,,,,98.57,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 3:00,2021,6,27,3:00,15.8,,15.7,,100,,0,,31,,8,,,,98.59,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 4:00,2021,6,27,4:00,15.3,,15.2,,100,,0,,31,,9,,,,98.56,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 5:00,2021,6,27,5:00,15.4,,15.3,,99,,0,,32,,8,,,,98.55,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 6:00,2021,6,27,6:00,15.2,,15.1,,100,,0,,31,,9,,,,98.51,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 7:00,2021,6,27,7:00,15.2,,15.1,,99,,0,,32,,9,,,,98.49,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 8:00,2021,6,27,8:00,15.1,,14.8,,99,,0,,29,,5,,,,98.49,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 9:00,2021,6,27,9:00,14,,13.6,,97,,0,,29,,13,,,,98.54,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 10:00,2021,6,27,10:00,13.2,,12.7,,96,,0.1,,30,,13,,,,98.55,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 11:00,2021,6,27,11:00,12.1,,11.8,,98,,1.5,,31,,15,,,,98.63,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 12:00,2021,6,27,12:00,12.4,,12.3,,99,,1.5,,30,,10,,,,98.65,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 13:00,2021,6,27,13:00,12.8,,12.5,,98,,0.3,,30,,11,,,,98.69,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 14:00,2021,6,27,14:00,13.5,,12.8,,96,,0,,30,,14,,,,98.74,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 15:00,2021,6,27,15:00,14.7,,12.9,,89,,0,,30,,10,,,,98.78,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 16:00,2021,6,27,16:00,15.6,,13,,85,,0,,31,,11,,,,98.79,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 17:00,2021,6,27,17:00,15.9,,13,,83,,0,,29,,13,,,,98.88,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 18:00,2021,6,27,18:00,16.2,,13.3,,83,,0,,30,,8,,,,98.94,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 19:00,2021,6,27,19:00,16.4,,13.2,,82,,0,,29,,11,,,,98.96,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 20:00,2021,6,27,20:00,20.3,,14.5,,70,,0,,28,,7,,,,98.98,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 21:00,2021,6,27,21:00,17.6,,13.9,,79,,0,,30,,8,,,,99.06,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 22:00,2021,6,27,22:00,16.7,,13.2,,80,,0,,31,,10,,,,99.11,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-27 23:00,2021,6,27,23:00,14.9,,11.9,,83,,0,,30,,9,,,,99.14,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 0:00,2021,6,28,0:00,14.7,,12.2,,85,,0,,30,,7,,,,99.17,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 1:00,2021,6,28,1:00,14.1,,11.8,,86,,0,,30,,12,,,,99.21,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 2:00,2021,6,28,2:00,16,,13.6,,86,,0,,31,,7,,,,99.26,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 3:00,2021,6,28,3:00,15.1,,12.9,,87,,0,,30,,10,,,,99.32,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 4:00,2021,6,28,4:00,16.3,,13.8,,85,,0,,1,,4,,,,99.32,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 5:00,2021,6,28,5:00,16.1,,14.1,,88,,0,,24,,1,,,,99.35,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 6:00,2021,6,28,6:00,15.8,,14.3,,91,,0,,35,,1,,,,99.38,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 7:00,2021,6,28,7:00,15.4,,13.9,,91,,0,,1,,2,,,,99.42,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 8:00,2021,6,28,8:00,14.5,,13.5,,94,,0,,30,,4,,,,99.49,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 9:00,2021,6,28,9:00,12.7,,12.6,,99,,0,,30,,7,,,,99.54,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 10:00,2021,6,28,10:00,12.4,,12.4,,100,,0,,30,,5,,,,99.59,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 11:00,2021,6,28,11:00,12.4,,12.4,,100,,0,,28,,6,,,,99.65,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 12:00,2021,6,28,12:00,12.6,,12.6,,100,,0,,30,,6,,,,99.71,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 13:00,2021,6,28,13:00,13.2,,13.1,,100,,0,,29,,6,,,,99.73,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 14:00,2021,6,28,14:00,15.1,,13.6,,91,,0,,28,,6,,,,99.72,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 15:00,2021,6,28,15:00,18.4,,14.5,,78,,0,,32,,5,,,,99.73,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 16:00,2021,6,28,16:00,21.6,,15.1,,67,,0,,32,,6,,,,99.75,,26,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 17:00,2021,6,28,17:00,23.7,,17.2,,67,,0,,32,,9,,,,99.74,,29,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 18:00,2021,6,28,18:00,25.5,,16.9,,59,,0,,24,,8,,,,99.73,,31,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 19:00,2021,6,28,19:00,26.5,,15.6,,51,,0,,20,,3,,,,99.7,,31,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 20:00,2021,6,28,20:00,26.4,,17.5,,58,,0,,14,,9,,,,99.67,,32,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 21:00,2021,6,28,21:00,25.6,,16.4,,57,,0,,21,,10,,,,99.66,,30,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 22:00,2021,6,28,22:00,23.2,,16.6,,66,,0,,32,,5,,,,99.67,,28,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-28 23:00,2021,6,28,23:00,25,,16.7,,60,,0,,30,,3,,,,99.67,,30,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-29 0:00,2021,6,29,0:00,24.1,,16.5,,62,,0,,25,,5,,,,99.68,,29,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-29 1:00,2021,6,29,1:00,21.6,,18,,80,,0,,29,,1,,,,99.7,,28,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-29 2:00,2021,6,29,2:00,19.1,,17.2,,89,,0,,,,0,,,,99.74,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-29 3:00,2021,6,29,3:00,17.9,,16.3,,91,,0,,0,,1,,,,99.78,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-29 4:00,2021,6,29,4:00,18.1,,16.9,,93,,0,,,,0,,,,99.78,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-29 5:00,2021,6,29,5:00,17.7,,16.7,,93,,0,,,,0,,,,99.79,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-29 6:00,2021,6,29,6:00,18,,16.7,,92,,0,,20,,4,,,,99.76,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-29 7:00,2021,6,29,7:00,16.9,,16.2,,96,,0,,0,,1,,,,99.75,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-29 8:00,2021,6,29,8:00,16.7,,16.1,,96,,0,,6,,3,,,,99.73,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-29 9:00,2021,6,29,9:00,16.6,,16.1,,97,,0,,8,,3,,,,99.74,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-29 10:00,2021,6,29,10:00,16.4,,15.8,,96,,0,,7,,5,,,,99.76,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-29 11:00,2021,6,29,11:00,16.9,,16.4,,97,,0,,6,,3,,,,99.76,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-29 12:00,2021,6,29,12:00,19.1,,17.3,,89,,0,,7,,9,,,,99.76,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-06-29 13:00,2021,6,29,13:00,20.3,,17.9,,86,,0,,8,,5,,,,99.76,,26,,,,NA
